,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
50,,,,,,,,,,,1.773,,,,,,,,,,,,,0c09685d-8187-492e-a7e1-f711d85a5b44,154,,,"[63.0, 1.0]",8658,3,,2.6098685,,,,,,,"[46.0, 11.0]",,High Pass,19.723083,,Domagoj Vida,,,Throw-in,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,['ffe6c0a6-0059-4125-a504-a7c67ab87128'],27,,,,,,,,,,,,,,,Croatia,00:03:27.827,Pass,
51,,,,,,,,,,,2.093,,,,,,,,,,,,,8b86fcf5-c1cc-4c70-9cda-d7b28a82b877,157,,,"[44.0, 12.0]",8658,3,,0.15264933,,,Right Foot,,,,"[57.0, 14.0]",,Ground Pass,13.152946,,Marcelo Brozović,,,,1,From Throw In,Domagoj Vida,Left Center Back,10,Croatia,['bcb84820-0a9f-4cee-a71b-7d76518721d7'],31,,,,,,,,,,,,,,,Croatia,00:03:31.587,Pass,
52,,,,,,,,,,,1.133,,,,,,,,,,,,,551a3981-baba-4925-9315-0b15033654d9,160,,,"[57.0, 14.0]",8658,3,,0.0,,,Right Foot,,,,"[68.0, 14.0]",,Ground Pass,11.0,,Ivan Rakitić,,,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,['01347f04-fba1-468f-bb60-6d5815dc8098'],34,,,,,,,,,,,,,,,Croatia,00:03:34.467,Pass,
53,,,,,,,,,,,0.8,,,,,,,,,,,,,8079cde8-8501-4ca3-9b07-dfa350027591,162,,,"[66.0, 14.0]",8658,3,,-2.8501358,,,Right Foot,,,,"[56.0, 11.0]",,Ground Pass,10.440307,,Marcelo Brozović,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,10,Croatia,['c35512a2-e2a1-42fe-a165-2d3d248188cf'],35,,,,,,,,,,,,,,,Croatia,00:03:35.600,Pass,
54,,,,,,,,,,,2.293,,,,,,,,,,,,,50e06d83-5a60-4704-a5d8-60f76793f44a,165,,,"[57.0, 13.0]",8658,3,,1.8070416,,,Right Foot,,,,"[44.0, 67.0]",,Ground Pass,55.542778,,Dejan Lovren,,True,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,10,Croatia,['babd963f-25a4-4e5d-81fd-565f5449461c'],37,,,,,,,,,,,,,,,Croatia,00:03:37.867,Pass,
55,,,,,,,,,,,2.093,,,,,,,,,,,,,432ad5d3-a6cc-4b8e-bdf6-4d49a5fc6564,168,,,"[57.0, 68.0]",8658,3,,-1.8753072,,,Right Foot,,,,"[46.0, 33.0]",,Ground Pass,36.687874,,Domagoj Vida,,,,1,From Throw In,Dejan Lovren,Right Center Back,10,Croatia,['3e719135-1e65-4b94-83b8-f845e1e45902'],45,,,,,,,,,,,,,,,Croatia,00:03:45.867,Pass,
56,,,,,,,,,,,1.133,,,,,,,,,,,,,de69a4cd-d097-4f0c-8f42-be34ad588a02,171,,,"[46.0, 27.0]",8658,3,,-0.61072594,,,Right Foot,,,,"[56.0, 20.0]",,Ground Pass,12.206555,,Ivan Rakitić,,,,1,From Throw In,Domagoj Vida,Left Center Back,10,Croatia,['51314914-e7aa-44fc-aa17-08d32b3f4302'],48,,,,,,,,,,,,,,,Croatia,00:03:48.427,Pass,
57,,,,,,,,,,,3.159,,,,,,,,,,,,,7482e2a8-dbac-405c-8194-ab1a55b602bd,175,,,"[52.0, 21.0]",8658,3,,0.88312507,,,Right Foot,,,,"[98.0, 77.0]",,High Pass,72.47068,,Ante Rebić,,True,,1,From Throw In,Ivan Rakitić,Left Center Midfield,10,Croatia,"['6c479abe-0698-492d-ab53-3c3234666946', 'c9f64fda-cdda-4d57-b2d8-dceb6cfa0d1f']",51,,,,,,,,,,,,,,,Croatia,00:03:51.200,Pass,True
58,,,,,,,,,,,0.48,,,,,,,,,,,,,3ada6012-c77e-4509-b8de-12ffd7d67d37,179,,,"[101.0, 79.0]",8658,3,,-0.32175055,,,Right Foot,,,,"[104.0, 78.0]",,Ground Pass,3.1622777,Incomplete,Šime Vrsaljko,,,,1,From Throw In,Ante Rebić,Right Wing,10,Croatia,"['5bbc2515-f237-42ff-bf0b-fddd7bcb1ce1', '9d9af045-521b-405c-9c8a-91e2a69e84a0']",55,,,,,,,,,,,,,,,Croatia,00:03:55.947,Pass,
59,,,,,,,,,,,2.493,,,,,,,,,,,,,5263df82-67a8-4ab4-8342-73403cc4da5c,185,,,"[101.0, 74.0]",8658,3,,0.05258306,,,Right Foot,,,,"[120.0, 75.0]",,Low Pass,19.026299,,Šime Vrsaljko,,,,1,From Throw In,Ante Rebić,Right Wing,10,Croatia,"['334accc7-c127-4a24-922a-5a2cab852dba', 'f4b4f748-6598-4d47-a388-93150ee915b5']",59,,,,,,,,,,,,,,,Croatia,00:03:59.667,Pass,True
60,,,,,,,,,,,1.027,,,,,,,,,,,,,a06fa1c4-1587-428d-9b9c-03291e11b780,187,,,"[119.0, 74.0]",8658,4,,-1.7619808,,,Right Foot,True,,,"[113.0, 43.0]",,High Pass,31.575306,Incomplete,Ivan Rakitić,,,,1,From Throw In,Šime Vrsaljko,Right Back,10,Croatia,"['02229c85-1989-4c26-a125-4a6421756e70', '3e9a5f04-2021-46c0-928b-e2622d6a0225']",2,,,,,,,,,,,,,,,Croatia,00:04:02.160,Pass,
61,,,,,,,,,,,0.813,,,,,,,,,,,,,de6975ea-32b9-4384-b1e2-83802a47c1f7,190,,,"[111.0, 80.0]",8658,4,,-2.6779451,,,,,,,"[105.0, 77.0]",,High Pass,6.708204,,Luka Modrić,,,Throw-in,1,From Throw In,Šime Vrsaljko,Right Back,11,Croatia,['332a3ea0-c812-4a32-892f-15425e36df50'],11,,,,,,,,,,,,,,,Croatia,00:04:11.907,Pass,
62,,,,,,,,,,,0.973,,,,,,,,,,,,,c91a3504-37b0-4e97-9b69-8210a98581c0,193,,,"[107.0, 77.0]",8658,4,,0.5880026,,,Right Foot,,,,"[110.0, 79.0]",,Ground Pass,3.6055512,,Šime Vrsaljko,,,,1,From Throw In,Luka Modrić,Right Center Midfield,11,Croatia,['7b17a18a-d268-4c25-b336-44f44a21480e'],15,,,,,,,,,,,,,,,Croatia,00:04:15.067,Pass,
63,,,,,,,,,,,0.56,,,,,,,,,,,,,3b48ec64-3587-4259-97e9-bf95ab2d6532,199,,,"[11.0, 5.0]",8658,4,,1.8622531,,,Left Foot,,,,"[8.0, 15.0]",,Ground Pass,10.440307,,"N""Golo Kanté",,,Recovery,1,Regular Play,Blaise Matuidi,Left Midfield,12,France,['d18e76ce-6965-4106-9b52-799a2c6511da'],19,,,,,,,,,,,,,,,France,00:04:19.227,Pass,
64,,,,,,,,,,,0.88,,,,,,,,,,,,,ac01ab20-a1a6-4b7f-bbb0-c05e645a5309,202,,,"[9.0, 15.0]",8658,4,,-1.4056476,,,Right Foot,,,,"[11.0, 3.0]",,Ground Pass,12.165525,,Lucas Hernández Pi,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,12,France,['3f7aca33-2c60-400e-bf12-a132a657d52f'],20,,,,,,,,,,,,,,,France,00:04:20.427,Pass,
65,,,,,,,,,,,1.0,,,,,,,,,,,,,a81757a8-f68f-4a45-84fe-b5114f4e336d,206,,,"[11.0, 3.0]",8658,4,,1.8622531,,,Left Foot,,,,"[8.0, 13.0]",,Ground Pass,10.440307,,"N""Golo Kanté",,,,1,Regular Play,Lucas Hernández Pi,Left Back,12,France,"['2c75767e-69c2-420a-b42e-5806f433b266', 'fbd95a1c-1df7-4ea8-b63a-12095e8744a9']",21,,,,,,,,,,,,,,,France,00:04:21.787,Pass,True
66,,,,,,,,,,,2.2,,,,,,,,,,,,,2425cc7a-5a35-42b6-ae80-461bd4675c19,209,,,"[9.0, 16.0]",8658,4,,0.043450896,,,Right Foot,,,,"[55.0, 18.0]",,High Pass,46.043457,Incomplete,Olivier Giroud,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,12,France,"['15b8c426-dd10-4e2b-9d90-3030d951fb3c', '744e48b1-8eec-46ee-933b-e65850b8c19a']",24,,,,,,,,,,,,,,,France,00:04:24.347,Pass,
67,,,,,,,,,,,3.08,,,,,,,,,,,,,744e48b1-8eec-46ee-933b-e65850b8c19a,212,,,"[67.0, 61.0]",8658,4,True,2.884269,,,,,,,"[48.0, 66.0]",,High Pass,19.646883,,Domagoj Vida,,,Recovery,1,Regular Play,Dejan Lovren,Right Center Back,13,Croatia,"['2425cc7a-5a35-42b6-ae80-461bd4675c19', 'd75f2a17-30e0-45a1-8aab-cd43a97db3c4', 'ebef4729-ec57-4f37-b952-dcebf728ac67']",26,,,,,,,,,,,,,,,Croatia,00:04:26.547,Pass,True
68,,,,,,,,,,,3.013,,,,,,,,,,,,,69877a0f-cea1-4d84-b958-a4d1322940bc,214,,,"[47.0, 65.0]",8658,4,,-2.5973122,,,Right Foot,,,,"[9.0, 42.0]",,Low Pass,44.418465,,Danijel Subašić,,,,1,Regular Play,Domagoj Vida,Left Center Back,13,Croatia,['dd35233e-70f8-49e0-9f1f-f5e89560b57e'],29,,,,,,,,,,,,,,,Croatia,00:04:29.627,Pass,
69,,,,,,,,,,,1.533,,,,,,,,,,,,,1f67607b-32ae-49f7-b88d-bbf2913ba315,217,,,"[8.0, 45.0]",8658,4,,1.1618885,,,Right Foot,,,,"[21.0, 75.0]",,Ground Pass,32.695564,,Dejan Lovren,,,,1,Regular Play,Danijel Subašić,Goalkeeper,13,Croatia,['4f7715b6-17aa-4e36-9ea3-24533d675e3f'],33,,,,,,,,,,,,,,,Croatia,00:04:33.827,Pass,
70,,,,,,,,,,,0.973,,,,,,,,,,,,,c46696eb-5ac4-45b2-a69b-fc8181227e73,220,,,"[26.0, 74.0]",8658,4,,-1.012197,,,Right Foot,,,,"[31.0, 66.0]",,Ground Pass,9.433981,,Marcelo Brozović,,,,1,Regular Play,Dejan Lovren,Right Center Back,13,Croatia,['2b0b7e1b-a485-437e-bb5c-09e43f8c14e4'],39,,,,,,,,,,,,,,,Croatia,00:04:39.467,Pass,
71,,,,,,,,,,,1.653,,,,,,,,,,,,,846ffdfb-87d1-4370-9aef-002fbb944b51,223,,,"[31.0, 64.0]",8658,4,,0.8685394,,,Right Foot,,,,"[42.0, 77.0]",,Ground Pass,17.029387,,Luka Modrić,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,13,Croatia,['da72ebbe-8f79-4f72-9cca-dd4011afc674'],41,,,,,,,,,,,,,,,Croatia,00:04:41.187,Pass,
72,,,,,,,,,,,2.24,,,,,,,,,,,,,a766ddf9-5f5b-4f77-986e-53f64dc818cf,226,,,"[48.0, 76.0]",8658,4,,-0.071307465,,,Right Foot,,,,"[90.0, 73.0]",,High Pass,42.107006,,Mario Mandžukić,,,,1,Regular Play,Luka Modrić,Right Center Midfield,13,Croatia,['6db8a9f0-28f8-4306-9a21-5513a12761b2'],44,,,,,,,,,,,,,,,Croatia,00:04:44.387,Pass,
73,,,,,,,,,,,2.33,,,,,,,,,,,,,90e2af0f-2534-4d76-9231-72218a4dc938,228,,,"[90.0, 69.0]",8658,4,,2.6224465,,,Head,,,,"[83.0, 73.0]",,High Pass,8.062258,Incomplete,Ante Rebić,,,,1,Regular Play,Mario Mandžukić,Center Forward,13,Croatia,"['63eb76b9-6317-4a83-900c-bbdce689dee8', 'ab82a3cd-16bb-4dc1-9274-7c0a315bddb6']",46,,,,,,,,,,,,,,,Croatia,00:04:46.627,Pass,
74,,,,,,,,,,,0.96,,,,,,,,,,,,,8df8ac5c-b430-43cf-b8ce-e529b21d0d5f,233,,,"[26.0, 4.0]",8658,4,,2.4468544,,,Right Foot,,,,"[14.0, 14.0]",,Ground Pass,15.6205,,Samuel Yves Umtiti,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,14,France,"['1f3818dc-7d9d-416b-bcec-b9bbdee66164', '98c5f949-7c14-4db5-bdb3-4880e5b7260c']",53,,,,,,,,,,,,,,,France,00:04:53.147,Pass,True
75,,,,,,,,,,,0.173,,,,,,,,,,,,,32ba4c5d-197a-4354-a2c6-0efc1eae252a,237,,,"[14.0, 13.0]",8658,4,,-1.1071488,,,Left Foot,,,,"[15.0, 11.0]",,Ground Pass,2.236068,Incomplete,"N""Golo Kanté",,,,1,Regular Play,Samuel Yves Umtiti,Left Center Back,14,France,"['88773582-30ce-4f2c-b470-6d86a73604a3', 'a9a7c8b3-c964-42ef-890c-9d1bd624349f']",54,,,,,,,,,,,,,,,France,00:04:54.947,Pass,
76,,,,,,,,,,,2.48,,,,,,,,,,,,,f54c8eed-2931-45e2-b41f-e52fe1906b09,240,,,"[4.0, 38.0]",8658,5,,1.1839206,,,Left Foot,,,,"[15.0, 65.0]",,Ground Pass,29.15476,,Raphaël Varane,,,Goal Kick,1,From Goal Kick,Hugo Lloris,Goalkeeper,15,France,['f1ddf1c0-18c6-4359-830b-abaf8f6dc627'],13,,,,,,,,,,,,,,,France,00:05:13.387,Pass,
77,,,,,,,,,,,1.12,,,,,,,,,,,,,83a5425f-db28-4807-8701-c989dadd3109,243,,,"[26.0, 64.0]",8658,5,,-0.7853982,,,Right Foot,,,,"[35.0, 55.0]",,Ground Pass,12.727922,,Paul Pogba,,,,1,From Goal Kick,Raphaël Varane,Right Center Back,15,France,['0e2535e4-9f8d-47bc-9aa9-0cfebadd7a43'],18,,,,,,,,,,,,,,,France,00:05:18.107,Pass,
78,,,,,,,,,,,1.44,,,,,,,,,,,,,ad240dd5-78e0-4ab7-9ba5-c4ea2bf0a791,247,,,"[34.0, 55.0]",8658,5,,-1.8692952,,,Left Foot,,,,"[26.0, 29.0]",,Ground Pass,27.202942,,Samuel Yves Umtiti,,,,1,From Goal Kick,Paul Pogba,Right Defensive Midfield,15,France,"['ae474520-328b-412e-8e3b-bf5e75b704a8', 'ed48ecde-d273-43e0-becc-fc3f93465267']",20,,,,,,,,,,,,,,,France,00:05:20.067,Pass,True
79,,,,,,,,,,,0.64,,,,,,,,,,,,,14f1d5b6-8188-4449-abf8-a3308a94c862,253,,,"[47.0, 8.0]",8658,5,,0.4636476,,,Left Foot,,,,"[55.0, 12.0]",,Ground Pass,8.944272,,"N""Golo Kanté",,,Free Kick,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,['969f3a8a-d310-41c8-81e3-983ccde569b0'],45,,,,,,,,,,,,,,,France,00:05:45.067,Pass,
80,,,,,,,,,,,1.013,,,,,,,,,,,,,7992dbfa-ae1b-4040-b2b5-acd82ba4d58a,255,,,"[55.0, 12.0]",8658,5,,-2.896614,,,Right Foot,,,,"[47.0, 10.0]",,Ground Pass,8.246211,,Samuel Yves Umtiti,,,,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,16,France,['12fb823f-6939-4332-8753-51d452e4905b'],45,,,,,,,,,,,,,,,France,00:05:45.707,Pass,
81,,,,,,,,,,,0.973,,,,,,,,,,,,,46c054d4-1e3a-4bc8-aa6c-d85d2f28aacb,258,,,"[47.0, 10.0]",8658,5,,0.0,,,Left Foot,,,,"[55.0, 10.0]",,Ground Pass,8.0,,"N""Golo Kanté",,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,['8ba650b9-4a5e-4cb7-a1cf-9ab103bf154b'],46,,,,,,,,,,,,,,,France,00:05:46.747,Pass,
82,,,,,,,,,,,1.44,,,,,,,,,,,,,a57a43ff-ef6f-4e59-a95e-5b474fc98803,261,,,"[54.0, 15.0]",8658,5,,1.9040406,,,Right Foot,,,,"[45.0, 41.0]",,Ground Pass,27.513634,,Paul Pogba,,,,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,16,France,['23ddf6ad-fb13-49a2-b8db-b9e022777bef'],48,,,,,,,,,,,,,,,France,00:05:48.987,Pass,
83,,,,,,,,,,,1.4,,,,,,,,,,,,,034c2483-ecc4-49dd-bb51-9aad959c023d,264,,,"[54.0, 46.0]",8658,5,,1.359703,,,Right Foot,,,,"[60.0, 74.0]",,Ground Pass,28.635643,,Benjamin Pavard,,,,1,From Free Kick,Paul Pogba,Right Defensive Midfield,16,France,['98df358f-baab-410e-a007-f895620225c9'],53,,,,,,,,,,,,,,,France,00:05:53.867,Pass,
84,,,,,,,,,,,1.12,,,,,,,,,,,,,fd9c2a3c-fe2d-4981-93a8-99cd9a482553,268,,,"[57.0, 71.0]",8658,5,,-2.5748634,,,Right Foot,,,,"[46.0, 64.0]",,Ground Pass,13.038404,,Raphaël Varane,,,,1,From Free Kick,Benjamin Pavard,Right Back,16,France,"['66e4375c-e543-4042-8da7-4ab644ccd81a', 'b63b413d-d9ee-4b65-b0be-8eea4999cc31']",57,,,,,,,,,,,,,,,France,00:05:57.027,Pass,True
85,,,,,,,,,,,1.52,,,,,,,,,,,,,d746674f-873e-4ee4-9028-19cb7e213e8b,272,,,"[45.0, 60.0]",8658,5,,-1.7078625,,,Right Foot,,,,"[41.0, 31.0]",,Ground Pass,29.274563,,Samuel Yves Umtiti,,,,1,From Free Kick,Raphaël Varane,Right Center Back,16,France,"['8cd19b16-ed6d-40c0-9f2a-7f3cf06fd0fc', 'f4fea256-7285-4ea8-a702-d840884c4ff5']",59,,,,,,,,,,,,,,,France,00:05:59.187,Pass,True
86,,,,,,,,,,,1.36,,,,,,,,,,,,,8abbfe41-bc46-4282-9171-8657cd920181,275,,,"[45.0, 30.0]",8658,6,,-1.19029,,,Right Foot,,,,"[55.0, 5.0]",,Ground Pass,26.925823,,Blaise Matuidi,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,16,France,['1a4cb34e-866d-47f4-8221-ce319c8c0952'],2,,,,,,,,,,,,,,,France,00:06:02.547,Pass,
87,,,,,,,,,,,2.68,,,,,,,,,,,,,36694505-65f2-402e-8563-73e9280e48f4,279,,,"[57.0, 4.0]",8658,6,,-0.071307465,,,Right Foot,,,,"[99.0, 1.0]",,High Pass,42.107006,Out,Lucas Hernández Pi,,,,1,From Free Kick,Blaise Matuidi,Left Midfield,16,France,"['6fea7d3d-bf5e-4a24-adcc-aede18644cfb', 'f27915e2-8294-411b-bc58-f8373a6e624e']",5,,,,,,,,,,,,,,,France,00:06:05.267,Pass,True
88,,,,,,,,,,,1.12,,,,,,,,,,,,,5712b7fd-529d-49d7-9fc1-897a5ec7c160,281,,,"[33.0, 80.0]",8658,6,,-0.6435011,,,,,,,"[41.0, 74.0]",,High Pass,10.0,Unknown,Luka Modrić,,,Throw-in,1,From Throw In,Šime Vrsaljko,Right Back,17,Croatia,['e876a9a3-ff24-41c1-a646-3d1cf11fafd0'],19,,,,,,,,,,,,,,,Croatia,00:06:19.947,Pass,
89,,,,,,,,,,,0.613,,,,,,,,,,,,,23c1dc69-c65c-4fee-9f3c-b8a740899b6a,287,,,"[46.0, 72.0]",8658,6,,2.158799,,,Right Foot,,,,"[44.0, 75.0]",,Ground Pass,3.6055512,,Ivan Rakitić,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,18,Croatia,['7e9cc55b-6e0e-42df-bf74-ef0b4b06ced9'],33,,,,,,,,,,,,,,,Croatia,00:06:33.747,Pass,
90,,,,,,,,,,,1.0,,,,,,,,,,,,,8ab951dd-e528-4a18-93f0-a187cc607b89,290,,,"[48.0, 73.0]",8658,6,,-2.0899425,,,Right Foot,,,,"[44.0, 66.0]",,Ground Pass,8.062258,,Marcelo Brozović,,,,1,Regular Play,Ivan Rakitić,Left Center Midfield,18,Croatia,['9b389cad-79f8-4000-9700-a1976f6d1af8'],36,,,,,,,,,,,,,,,Croatia,00:06:36.840,Pass,
91,,,,,,,,,,,1.36,,,,,,,,,,,,,00216d6f-0414-41c3-80d5-394bb437b343,293,,,"[46.0, 64.0]",8658,6,,1.1071488,,,Right Foot,,,,"[49.0, 70.0]",,Ground Pass,6.708204,,Luka Modrić,,,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,18,Croatia,['afdcfdb8-8c2d-406f-b46b-b5fac5618316'],41,,,,,,,,,,,,,,,Croatia,00:06:41.280,Pass,
92,,,,,,,,,,,1.199,,,,,,,,,,,,,6b900c91-69b7-4dc2-b01a-576d116dc0a1,297,,,"[48.0, 69.0]",8658,6,,-2.158799,,,Right Foot,,,,"[42.0, 60.0]",,Ground Pass,10.816654,,Marcelo Brozović,,,,1,Regular Play,Luka Modrić,Right Center Midfield,18,Croatia,"['034c1c3b-4b0c-4ab9-834e-1eb7a9a52209', '230e6e0f-d4b3-4573-8880-86a2e5aa20ce']",43,,,,,,,,,,,,,,,Croatia,00:06:43.680,Pass,True
93,,,,,,,,,,,1.773,,,,,,,,,,,,,84003570-6a8b-4699-b0fe-c8fc672f2e19,300,,,"[42.0, 58.0]",8658,6,,-1.4601392,,,Right Foot,,,,"[47.0, 13.0]",,Ground Pass,45.276924,,Ivan Rakitić,,True,,1,Regular Play,Marcelo Brozović,Center Defensive Midfield,18,Croatia,['216f4551-9679-4028-b17c-b0ac0b43c6cf'],46,,,,,,,,,,,,,,,Croatia,00:06:46.667,Pass,
94,,,,,,,,,,,0.973,,,,,,,,,,,,,b72ec66d-7ec5-408c-af07-7354d7df6ec9,303,,,"[64.0, 23.0]",8658,6,,-0.95054686,,,Right Foot,,,,"[79.0, 2.0]",,Low Pass,25.806976,,Ivan Strinić,,,,1,Regular Play,Ivan Rakitić,Left Center Midfield,18,Croatia,['a539bc5d-1067-433c-ac3b-d49b9122414c'],52,,,,,,,,,,,,,,,Croatia,00:06:52.467,Pass,
95,,,,,,,,,,,1.013,,,,,,,,,,,,,303a85df-f634-4364-9a15-0bc6b24520d7,309,,,"[113.0, 1.0]",8658,7,,1.4056476,,,,,,,"[115.0, 13.0]",,High Pass,12.165525,,Ivan Rakitić,,,Throw-in,1,From Throw In,Ivan Strinić,Left Back,19,Croatia,['0e0cff23-6302-4554-ab96-3855bc5c0b55'],15,,,,,,,,,,,,,,,Croatia,00:07:15.827,Pass,
96,,,,,,,,,,,0.853,,,,,,,,,,,,,551fd08b-f0e0-4ab8-bf30-c52ee73815d9,312,,,"[119.0, 5.0]",8658,7,,1.815775,,,Right Foot,,,,"[116.0, 17.0]",,Ground Pass,12.369317,,Ivan Strinić,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,19,Croatia,['4fd75e92-1fae-4865-8185-b1b9520d08cf'],19,,,,,,,,,,,,,,,Croatia,00:07:19.107,Pass,
97,,,,,,,,,,,0.227,,,,,,,,,,,,,72ce206a-97e7-4ddd-82ff-afd415e9a566,316,,,"[119.0, 26.0]",8658,7,,-1.5707964,,,Left Foot,,,,"[119.0, 25.0]",,Ground Pass,1.0,Incomplete,,,,,1,From Throw In,Ivan Strinić,Left Back,19,Croatia,['3aeac419-35dc-44ad-9d56-244e86aaca07'],21,,,,,,,,,,,,,,,Croatia,00:07:21.560,Pass,
98,,,,,,,,,,,1.4,,,,,,,,,,,,,0e6ca87d-17ff-45ac-95e8-08be3e75267a,318,,,"[120.0, 1.0]",8658,8,,1.6220335,,,Right Foot,,,,"[118.0, 40.0]",,High Pass,39.051247,Incomplete,,,,Corner,1,From Corner,Luka Modrić,Right Center Midfield,20,Croatia,['f9689336-afe4-4fe2-8f6b-8be6a1b8ccc1'],1,,,,,,,,,,,,,,,Croatia,00:08:01.107,Pass,
99,,,,,,,,,,,0.2,,,,,,,,,,,,,a5fe0371-2127-45b3-8f30-dffd92748c50,323,,,"[20.0, 7.0]",8658,8,,0.0,,,Left Foot,,,,"[22.0, 7.0]",,High Pass,2.0,Incomplete,,,,,1,From Corner,"N""Golo Kanté",Left Defensive Midfield,20,Croatia,['1a247890-2e62-40f8-b46c-23a731fb948c'],7,,,,,,,,,,,,,,,France,00:08:07.267,Pass,
100,,,,,,,,,,,0.933,,,,,,,,,,,,,90758b3d-5043-4018-be10-d01885529266,326,,,"[101.0, 79.0]",8658,8,,-2.9996955,,,,,,,"[94.0, 78.0]",,High Pass,7.071068,,Marcelo Brozović,,,Throw-in,1,From Throw In,Ivan Rakitić,Left Center Midfield,21,Croatia,['1e67df76-ed6f-4fca-9bcb-d0ca895cc18e'],10,,,,,,,,,,,,,,,Croatia,00:08:10.867,Pass,
101,,,,,,,,,,,2.373,,,,,,,,,,,,,7d6011d6-d129-40d3-b542-48d834b3a896,330,,,"[93.0, 78.0]",8658,8,,0.09966865,,,Right Foot,,,,"[103.0, 79.0]",,Ground Pass,10.049875,,Ivan Rakitić,,,,1,From Throw In,Marcelo Brozović,Center Defensive Midfield,21,Croatia,"['5f8b24a7-cf93-41b7-a162-d92917f30577', 'cbbc102d-7a57-4619-b909-5b1a65ef58de']",13,,,,,,,,,,,,,,,Croatia,00:08:13.787,Pass,True
102,,,,,,,,,,,1.707,,,,,,,,,,,,,d267ea6c-9886-49e9-ad56-463b5eebda1d,333,,,"[103.0, 79.0]",8658,8,,-1.3197936,,,Right Foot,True,,,"[113.0, 40.0]",,High Pass,40.261642,Incomplete,Ivan Perišić,,,,1,From Throw In,Ivan Rakitić,Left Center Midfield,21,Croatia,"['5444c1ab-34dc-4818-a61e-a4633691d23d', 'bc292899-5835-4150-9f58-61ee64fd2de0', 'c8c72b85-42cd-491e-a43c-87f2027cdd76']",16,,,,,,,,,,,,,,,Croatia,00:08:16.160,Pass,True
103,,,,,,,,,,,0.88,,,,,,,,,,,,,3af95f21-c132-4a13-81c6-34c18d777e37,337,,,"[25.0, 33.0]",8658,8,,-1.2490457,,,Other,,,,"[27.0, 27.0]",,Low Pass,6.3245554,Incomplete,Paul Pogba,,,Recovery,1,From Throw In,Olivier Giroud,Left Center Forward,21,Croatia,"['2d3d3f63-56e5-465a-88ee-05838591392e', '816943c3-321b-44e4-ac7a-ff0fccc16d81']",20,,,,,,,,,,,,,,,France,00:08:20.240,Pass,
104,,,,,,,,,,,3.16,,,,,,,,,,,,,831a3b06-ba62-452e-bb72-4a91ae1de48a,344,,,"[29.0, 36.0]",8658,8,,0.10727885,,,Left Foot,,,,"[94.0, 43.0]",,High Pass,65.37584,,Olivier Giroud,,,Free Kick,1,From Free Kick,Hugo Lloris,Goalkeeper,23,France,['c826039b-e4a5-4bf9-a93b-3ef2142ad768'],48,,,,,,,,,,,,,,,France,00:08:48.587,Pass,
105,,,,,,,,,,,1.933,,,,,,,,,,,,,ba227fc6-8da6-4e00-aeae-8d26407ea83f,346,,,"[94.0, 43.0]",8658,8,,-2.819842,,,Head,,,,"[85.0, 40.0]",,High Pass,9.486833,Incomplete,,,,,1,From Free Kick,Olivier Giroud,Left Center Forward,23,France,['eb6ed72c-5a73-43c1-84c6-b61519727ab2'],51,,,,,,,,,,,,,,,France,00:08:51.747,Pass,
