x,y,is_goal,period,Assisted,Zone,IndividualPlay,RegularPlay,LeftFoot,RightFoot,FromCorner,FirstTouch,Head,BigChance,SetPiece,Volley,FastBreak,ThrowinSetPiece,Penalty,OneOnOne,KeyPass,DirectFreekick,OwnGoal,OtherBodyPart,DirectCorner
84.7,38.9,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
88.4,43.1,True,FirstHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
89.0,40.9,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
78.0,56.5,False,FirstHalf,,Center,True,,,True,True,True,,,,,,,,,,,,,
71.8,53.6,False,FirstHalf,,Center,True,,,True,True,True,,,,True,,,,,,,,,
81.2,50.1,False,FirstHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
92.3,59.1,False,FirstHalf,True,Center,,,,True,,True,,,,,,True,,,,,,,
73.4,40.9,False,FirstHalf,,Center,True,True,,True,,True,,,,,,,,,,,,,
78.8,38.6,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
89.3,54.0,True,SecondHalf,,Center,,,,True,,,,True,,,True,,,True,,,,,
90.1,64.4,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
78.1,56.3,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
90.3,48.7,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
74.1,44.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.7,62.9,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
80.1,55.5,False,SecondHalf,,Center,True,True,True,,,True,,,,True,,,,,,,,,
77.7,43.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
82.4,71.8,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
88.5,50.0,True,SecondHalf,,Center,,,True,,,,,True,,,,,True,,,,,,
88.6,57.9,True,SecondHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
90.2,53.0,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
90.9,74.0,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
81.9,62.0,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
60.8,83.0,False,SecondHalf,True,Left,True,True,True,,,,,,,,,,,,,,,,
90.6,53.7,True,SecondHalf,,Center,,True,,True,,True,,True,,,,,,True,,,,,
95.7,38.7,True,SecondHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
90.0,35.8,False,SecondHalf,True,Center,True,True,,True,,,,True,,,,,,,,,,,
70.4,42.8,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,
91.2,37.0,False,SecondHalf,True,Center,,,,True,,,,True,,,True,,,,,,,,
95.0,45.4,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
74.1,40.3,False,SecondHalf,,Center,,,True,,,,,,,,,,,,,True,,,
92.9,44.3,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
73.2,44.2,False,FirstHalf,,Center,True,True,True,,,True,,,,,,,,,,,,,
92.0,43.8,False,FirstHalf,True,Center,True,,True,,,True,,,True,True,,,,,,,,,
89.1,46.6,False,FirstHalf,True,Center,,,,,,True,True,,,,,True,,,,,,,
89.9,84.9,False,FirstHalf,,Left,,,,True,,,,,,,,,,,,True,,,
78.9,69.6,False,FirstHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
90.5,57.5,False,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
74.7,18.6,False,FirstHalf,,Right,,,True,,,,,,,,,,,,,True,,,
79.5,58.2,False,SecondHalf,,Center,True,,,True,,True,,,,,,True,,,,,,,
91.7,53.7,False,SecondHalf,True,Center,,,,,,True,True,,,,,True,,,,,,,
88.2,52.4,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
84.6,31.4,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
84.2,50.0,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
83.0,60.3,False,SecondHalf,True,Center,,,True,,,True,,,,,True,,,,,,,,
70.6,44.6,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
90.9,49.1,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
91.1,41.9,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
96.5,47.3,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
94.6,73.7,False,SecondHalf,True,Center,True,,,True,,,,,,True,,True,,,,,,,
90.7,39.1,True,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
93.3,37.3,True,SecondHalf,,Center,,,,True,True,,,,,,,,,,,,,,
82.3,50.0,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
96.1,70.6,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
85.3,53.4,False,SecondHalf,True,Center,,,True,,,True,,,True,True,,,,,,,,,
86.5,72.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
80.0,47.9,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
88.1,64.4,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
76.0,49.4,False,SecondHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
76.5,36.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
94.9,55.6,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
88.3,34.9,False,SecondHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,
87.1,56.6,False,SecondHalf,True,Center,True,True,,True,,True,,,,True,,,,,,,,,
90.5,61.5,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
97.0,40.5,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
80.8,38.5,False,SecondHalf,True,Center,True,,True,,True,,,,,,,,,,,,,,
75.3,34.0,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.7,56.4,False,SecondHalf,True,Center,,,True,,,True,,,,,True,,,,,,,,
83.9,51.9,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
85.3,61.5,False,SecondHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
88.5,50.0,True,SecondHalf,,Center,,,True,,,,,True,,,,,True,,,,,,
80.9,62.2,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
88.4,65.0,False,SecondHalf,,Center,,,True,,True,True,,,,True,,,,,,,,,
81.2,49.3,False,SecondHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
86.8,39.5,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
90.1,73.3,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
94.4,41.2,False,FirstHalf,,Center,,True,,,,True,True,,,,,,,,,,,,
80.6,29.7,False,FirstHalf,,Center,True,True,True,,,,,,,True,,,,,,,,,
78.9,31.9,False,FirstHalf,True,Center,True,True,,True,,,,,,True,,,,,,,,,
76.3,51.3,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
97.8,51.2,True,FirstHalf,True,Center,,,True,,True,True,,True,,,,,,,,,,,
88.9,37.0,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
92.6,48.2,True,FirstHalf,,Center,,True,,True,,True,,True,,,,,,,,,,,
86.3,46.6,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
86.8,55.2,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
73.9,54.5,True,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
80.0,37.4,False,SecondHalf,,Center,,,True,,True,True,,,,True,,,,,,,,,
84.4,28.2,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
82.5,65.4,False,SecondHalf,True,Center,True,,,True,,,,,,,,True,,,,,,,
97.6,30.7,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
76.2,27.6,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.2,47.8,True,SecondHalf,True,Center,True,True,True,,,,,True,,,,,,True,,,,,
91.7,50.9,False,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
83.1,41.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
94.2,46.4,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
92.1,43.8,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
89.1,41.8,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
91.5,49.3,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
94.8,50.4,True,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
95.5,39.1,False,FirstHalf,,Center,,,,,True,True,True,,,,,,,,,,,,
74.3,37.6,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
90.5,53.4,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
77.8,58.7,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
77.4,67.7,False,FirstHalf,,Center,,,,True,,,,,True,,,,,,,,,,
88.1,30.3,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
90.2,47.9,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
87.5,42.7,True,SecondHalf,True,Center,,True,,True,,,,True,,,,,,,,,,,
85.3,27.1,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
85.5,28.2,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
68.8,49.1,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
97.1,46.8,True,SecondHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,
88.5,50.0,True,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
95.5,56.2,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
91.4,50.3,True,SecondHalf,True,Center,,,True,,,True,,,True,,,,,,,,,,
86.7,50.3,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
85.9,46.8,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
72.2,43.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.4,56.0,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
81.3,50.7,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
86.4,57.6,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
83.9,68.3,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
80.5,59.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
87.5,30.1,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
71.4,75.1,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
89.2,50.7,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
75.3,67.1,True,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
76.9,46.6,False,SecondHalf,True,Center,True,True,,True,,True,,,,,,,,,,,,,
97.3,34.6,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
84.5,46.6,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
89.1,32.5,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
77.6,56.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
90.6,41.9,True,FirstHalf,True,Center,,,True,,,True,,True,,,True,,,True,,,,,
72.2,47.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.0,34.4,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
78.1,68.2,False,FirstHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
74.3,38.2,False,FirstHalf,,Center,,,,True,,,,,,,,,,,,True,,,
77.1,30.4,False,SecondHalf,True,Center,True,True,True,,,True,,,,,,,,,,,,,
86.9,54.0,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
84.3,59.6,False,SecondHalf,,Center,,,,True,True,True,,,,True,,,,,,,,,
91.1,48.1,False,SecondHalf,True,Center,,,True,,True,,,True,,,,,,,,,,,
86.8,48.7,False,SecondHalf,,Center,,True,,True,,,,,,True,,,,,,,,,
93.9,49.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
78.9,57.0,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
81.8,64.1,False,SecondHalf,,Center,,,,True,,True,,,,,True,,,,,,,,
85.7,51.2,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
88.3,42.3,False,SecondHalf,,Center,,,,True,,True,,,,True,True,,,,,,,,
70.3,42.1,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
95.5,40.2,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
90.7,49.3,False,FirstHalf,,Center,,,,,True,True,True,,,,,,,,,,,,
75.1,57.6,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
75.3,32.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
80.5,72.1,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
76.2,44.8,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
89.2,31.5,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
81.7,31.5,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
78.5,30.3,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
84.3,64.8,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
97.5,41.6,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
88.7,72.2,False,SecondHalf,,Center,,True,,True,,True,,,,True,,,,,,,,,
80.9,40.9,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
78.4,35.4,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
96.1,40.9,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,True,,,,,True,,,,,True,,,,,,
84.2,48.3,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
88.4,36.6,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
92.4,39.1,True,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
91.2,33.6,False,FirstHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
78.5,38.5,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
91.3,50.0,True,SecondHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
72.3,42.7,False,SecondHalf,True,Center,True,,,True,True,,,,,,,,,,,,,,
91.5,54.4,False,SecondHalf,True,Center,,True,True,,,True,,True,,True,,,,,,,,,
95.7,44.9,True,FirstHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
87.3,33.7,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
77.6,42.8,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
85.9,28.4,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
91.2,68.7,False,SecondHalf,True,Center,,,True,,,,,,,,True,,,,,,,,
84.4,45.0,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
88.5,50.0,True,SecondHalf,,Center,,,,True,,,,True,,,,,True,,,,,,
75.4,16.8,False,SecondHalf,,Right,,,,True,,,,,,,,,,,,True,,,
89.1,53.6,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
91.0,50.7,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
87.2,53.8,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
78.4,54.3,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
75.7,41.1,False,SecondHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
85.9,42.7,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
91.5,40.3,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
91.2,47.8,False,FirstHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,True,,,,,True,,,,,True,,,,,,
71.4,47.3,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
96.8,39.3,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
96.1,55.4,True,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
85.2,49.1,False,FirstHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
77.7,64.9,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
88.5,50.0,True,FirstHalf,,Center,,,True,,,,,True,,,,,True,,,,,,
85.6,52.1,True,FirstHalf,True,Center,,,True,,,,,True,,,True,,,True,,,,,
78.1,41.2,True,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
74.3,38.2,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
86.1,47.8,False,FirstHalf,,Center,,True,,True,,,,,,,,,,,,,,,
85.9,67.5,False,FirstHalf,True,Center,True,,,True,,,,,,,True,,,,,,,,
88.0,51.5,False,FirstHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,
91.1,42.7,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
97.1,39.5,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
75.2,43.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
83.8,50.4,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
78.7,42.8,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
89.9,32.3,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
95.6,58.8,False,SecondHalf,True,Center,,,,,,True,True,,True,,,,,,,,,,
95.2,67.5,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.1,69.3,False,SecondHalf,,Center,,True,True,,,,,,,,,,,,,,,,
88.0,52.3,False,SecondHalf,,Center,,True,,True,,,,,,,,,,,,,,,
90.6,66.4,False,SecondHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
79.2,35.8,False,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
95.4,32.9,False,SecondHalf,,Center,,True,,True,,,,True,,,,,,True,,,,,
95.7,66.4,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
83.3,51.5,False,FirstHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
87.8,37.2,False,FirstHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
90.9,43.1,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
97.0,46.9,True,FirstHalf,True,Center,,True,,,,True,True,True,,,,,,,,,,,
89.2,54.8,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
85.3,52.1,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
86.1,45.6,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
93.0,27.4,False,SecondHalf,,Center,True,,,True,,,,,True,,,,,,,,,,
72.4,36.7,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
89.6,28.8,False,FirstHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
82.0,51.3,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
78.2,76.9,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
85.3,59.3,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
84.9,40.6,False,FirstHalf,True,Center,,,,True,,True,,,,,True,,,,,,,,
86.5,43.1,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
89.7,61.7,True,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
77.8,63.6,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
76.4,26.8,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
77.7,72.3,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
91.7,33.7,False,SecondHalf,True,Center,,,,True,,,,,,,True,,,,,,,,
85.1,51.0,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
86.7,70.1,False,SecondHalf,,Center,,True,True,,,True,,,,True,,,,,,,,,
88.9,53.0,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
86.4,44.0,False,SecondHalf,,Center,,True,True,,,True,,,,,,,,,,,,,
82.4,55.9,True,SecondHalf,,Center,,,,True,True,True,,,,True,,,,,,,,,
87.6,64.9,False,SecondHalf,True,Center,,True,True,,,True,,,,,,,,,,,,,
74.9,51.8,False,FirstHalf,True,Center,True,,,True,,,,,True,,,,,,,,,,
95.2,39.1,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
92.1,72.1,False,SecondHalf,True,Center,,,True,,,True,,,,,True,,,,,,,,
93.2,49.7,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
81.9,56.0,False,SecondHalf,,Center,True,,,True,True,,,,,,,,,,,,,,
74.6,54.6,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
89.7,56.7,False,SecondHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
86.0,43.1,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
91.7,66.9,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
92.6,48.8,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
96.7,48.2,True,FirstHalf,,Center,,True,True,,,True,,True,,,,,,,,,,,
84.2,50.9,False,FirstHalf,True,Center,,True,True,,,,,,,,,,,,,,,,
75.7,42.7,True,SecondHalf,True,Center,True,True,True,,,True,,,,True,,,,,,,,,
94.6,66.6,False,SecondHalf,True,Center,,,True,,,,,,,,True,,,,,,,,
69.3,40.7,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
86.2,57.5,False,SecondHalf,True,Center,,True,True,,,,,True,,,,,,,,,,,
91.0,41.5,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
73.9,50.6,True,SecondHalf,,Center,,,,True,,,,,,,,,,,,True,,,
76.2,35.3,False,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
72.0,32.2,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
76.5,53.9,False,FirstHalf,,Center,True,True,True,,,,,,,,,,,,,,,,
89.2,43.1,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
54.7,84.0,False,FirstHalf,,Left,True,,,True,,,,,,,True,,,,,,,,
81.0,52.5,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
90.9,41.5,False,FirstHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
94.7,26.7,False,SecondHalf,True,Center,True,,,True,,,,True,,,True,,,,,,,,
85.0,70.5,False,SecondHalf,,Center,,True,,True,,True,,,,,,,,,,,,,
76.9,26.1,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
81.9,66.9,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
85.4,35.7,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
78.4,59.1,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
84.2,75.4,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
87.0,53.3,False,SecondHalf,True,Center,,,,True,,True,,True,,,,True,,,,,,,
86.9,66.5,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
81.1,46.1,False,FirstHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
72.5,52.3,False,FirstHalf,,Center,,,True,,,,,,,,,,,,,True,,,
95.8,48.9,False,SecondHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
97.2,60.3,False,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
76.1,41.2,False,SecondHalf,,Center,True,True,True,,,True,,,,,,,,,,,,,
73.8,57.9,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
86.7,47.2,False,SecondHalf,True,Center,,,True,,True,True,,,,,,,,,,,,,
91.7,57.3,False,SecondHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
73.2,48.7,False,SecondHalf,,Center,True,True,,True,,,,,,,,,,,,,,,
95.2,31.8,False,SecondHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
90.3,54.6,False,SecondHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
95.0,31.0,False,FirstHalf,True,Center,,True,True,,,True,,,,True,,,,,,,,,
85.8,41.6,False,FirstHalf,True,Center,,,,True,True,True,,,,,,,,,,,,,
90.5,40.9,False,FirstHalf,,Center,,,True,,True,,,,,,,,,,True,,,,
92.1,46.4,True,FirstHalf,True,Center,,,,True,True,True,,True,,,,,,,,,,,
75.6,38.0,False,FirstHalf,,Center,True,,,True,,,,,True,,,,,,,,,,
91.8,54.8,False,FirstHalf,True,Center,,True,,,,True,True,,,,,,,,,,,,
93.1,48.6,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
73.1,53.9,False,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.3,54.2,True,SecondHalf,,Center,True,True,True,,,True,,True,,True,,,,,,,,,
84.8,62.7,True,SecondHalf,True,Center,,True,True,,,,,True,,,,,,True,,,,,
86.7,64.4,True,SecondHalf,,Center,,True,,True,,,,,,True,,,,,,,,,
78.8,28.5,False,SecondHalf,True,Center,,True,,True,,True,,,,True,,,,,,,,,
89.8,78.2,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
85.4,58.1,True,FirstHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
96.4,46.8,True,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
93.7,48.6,True,FirstHalf,True,Center,,True,True,,,True,,True,,,,,,,,,,,
97.4,53.4,True,FirstHalf,True,Center,,,True,,True,True,,True,,,,,,,,,,,
89.2,41.1,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
77.3,72.2,True,SecondHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
72.4,25.8,False,SecondHalf,True,Center,True,True,True,,,,,,,,,,,,,,,,
80.4,49.0,False,SecondHalf,True,Center,True,,True,,,,,,,,True,,,,,,,,
86.7,46.9,False,SecondHalf,True,Center,,True,,True,,True,,True,,,,,,,,,,,
92.9,48.7,False,FirstHalf,True,Center,,True,,True,,,,True,,,,,,True,,,,,
5.5,44.0,True,FirstHalf,,Center,,,,,,,True,,True,,,,,,,,True,,
82.1,61.3,False,FirstHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
81.5,40.5,True,SecondHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
81.7,37.6,False,SecondHalf,True,Center,,True,,True,,True,,,,,,,,,,,,,
95.4,45.4,False,SecondHalf,True,Center,,,,,True,True,True,True,,,,,,,,,,,
93.0,41.7,False,FirstHalf,True,Center,,,,,True,True,True,,,,,,,,,,,,
81.1,51.0,False,FirstHalf,True,Center,True,True,,True,,,,,,,,,,,,,,,
91.4,59.9,False,FirstHalf,True,Center,,True,,True,,,,,,,,,,,,,,,
