minute,second,teamId,x,y,period,type,outcome,playerId,endX,endY
78,10,Villarreal,21.9,18.6,SecondHalf,BallRecovery,Successful,3,,
78,11,Villarreal,23.1,17.6,SecondHalf,Pass,Unsuccessful,3,48.8,29.8
78,13,Manchester United,52.1,72.7,SecondHalf,Pass,Unsuccessful,2,55.4,86.3
78,15,Villarreal,48.5,11.6,SecondHalf,BallTouch,Successful,7,,
78,16,Manchester United,56.2,71.4,SecondHalf,BallRecovery,Successful,23,,
78,18,Manchester United,58.5,68.7,SecondHalf,Pass,Successful,23,60.2,58.5
78,23,Manchester United,72.9,29.8,SecondHalf,Pass,Successful,39,77.3,16.4
78,27,Manchester United,86.6,21.3,SecondHalf,Pass,Unsuccessful,11,91.9,41
78,28,Villarreal,7.5,58.8,SecondHalf,Clearance,Successful,4,15,74.8
78,29,Villarreal,15,74.8,SecondHalf,Clearance,Successful,23,26.8,82.6
78,33,Manchester United,68.4,14.7,SecondHalf,Pass,Successful,29,73.5,25.3
78,38,Manchester United,97.9,24.3,SecondHalf,Pass,Unsuccessful,39,97.1,44.6
78,38,Villarreal,3.1,57.9,SecondHalf,Clearance,Successful,3,0,71.1
78,39,Villarreal,2.8,57,SecondHalf,CornerAwarded,Unsuccessful,3,,
78,39,Manchester United,97.2,43,SecondHalf,CornerAwarded,Successful,39,,
79,8,Manchester United,99.5,0.5,SecondHalf,Pass,Successful,23,85.7,5.3
79,10,Manchester United,84.2,11.3,SecondHalf,Pass,Unsuccessful,11,91.5,43
79,11,Villarreal,8.9,57.2,SecondHalf,Aerial,Successful,24,,
79,11,Manchester United,91.1,42.8,SecondHalf,Aerial,Unsuccessful,3,,
79,11,Villarreal,9.3,57.2,SecondHalf,Clearance,Successful,24,14.4,46.7
79,13,Villarreal,13.4,50.8,SecondHalf,Aerial,Successful,8,,
79,13,Manchester United,86.6,49.2,SecondHalf,Aerial,Unsuccessful,2,,
79,14,Villarreal,14.5,46.6,SecondHalf,Clearance,Successful,8,20.6,38.3
79,15,Manchester United,78.6,62.6,SecondHalf,Pass,Successful,6,75.6,65.7
79,16,Manchester United,75.6,65.7,SecondHalf,Pass,Successful,10,77.8,59.3
79,18,Manchester United,79.8,60.9,SecondHalf,Pass,Successful,6,81,56.1
79,20,Manchester United,82.6,56.1,SecondHalf,Pass,Unsuccessful,39,95.7,64.3
79,22,Villarreal,1.7,33.9,SecondHalf,BallRecovery,Successful,8,,
79,23,Villarreal,2.5,25.8,SecondHalf,BallTouch,Unsuccessful,8,,
79,24,Manchester United,91.6,75.8,SecondHalf,Dispossessed,Successful,6,,
79,25,Villarreal,8.4,24.2,SecondHalf,Tackle,Successful,8,,
79,26,Villarreal,13.2,24.6,SecondHalf,Pass,Unsuccessful,5,25.5,20.4
79,27,Manchester United,71.6,76.6,SecondHalf,Pass,Successful,23,77.5,72.3
79,28,Manchester United,77.5,72.3,SecondHalf,BallRecovery,Successful,39,,
79,29,Manchester United,77.5,72.3,SecondHalf,Pass,Successful,39,85.7,76.4
79,30,Manchester United,84.9,79.8,SecondHalf,Pass,Successful,10,88.5,92.7
79,33,Manchester United,89.6,91.8,SecondHalf,Pass,Unsuccessful,23,96.6,48.8
79,34,Villarreal,4.1,49.4,SecondHalf,KeeperPickup,Successful,13,,
79,46,Villarreal,9.8,50.4,SecondHalf,Pass,Successful,13,25.5,95.4
79,49,Villarreal,29.1,97.2,SecondHalf,Pass,Unsuccessful,24,53.2,70.6
79,52,Manchester United,45.1,30.2,SecondHalf,Foul,Successful,3,,
79,52,Villarreal,54.9,69.8,SecondHalf,Foul,Unsuccessful,17,,
80,6,Manchester United,43.5,31,SecondHalf,Pass,Successful,3,37.5,59.9
80,8,Manchester United,37.5,59.9,SecondHalf,Pass,Successful,2,41.2,91.1
80,10,Manchester United,41.2,91.1,SecondHalf,Pass,Successful,23,57,96.2
80,11,Manchester United,57,96.2,SecondHalf,Pass,Successful,10,44.4,90.2
80,14,Manchester United,44.4,90.2,SecondHalf,Pass,Successful,23,39.3,61.8
80,16,Manchester United,39.3,61.8,SecondHalf,Pass,Unsuccessful,2,70.3,69.7
80,18,Villarreal,32,34.3,SecondHalf,Pass,Unsuccessful,8,40.5,41
80,20,Manchester United,61.4,61.7,SecondHalf,Pass,Successful,6,68.6,66.6
80,24,Manchester United,72.1,75.4,SecondHalf,Pass,Successful,7,78.7,89.3
80,28,Manchester United,79.7,75.7,SecondHalf,MissedShots,Successful,10,,
81,6,Villarreal,4.5,42.7,SecondHalf,Pass,Unsuccessful,13,61.9,45.7
81,8,Manchester United,37.2,49.6,SecondHalf,Aerial,Successful,6,,
81,8,Villarreal,62.8,50.4,SecondHalf,Aerial,Unsuccessful,19,,
81,8,Manchester United,36.2,44.8,SecondHalf,Pass,Unsuccessful,6,45.5,46.6
81,9,Villarreal,54,52.9,SecondHalf,Aerial,Successful,25,,
81,9,Manchester United,46,47.1,SecondHalf,Aerial,Unsuccessful,18,,
81,9,Villarreal,53.6,52.4,SecondHalf,Pass,Unsuccessful,25,62.8,56.3
81,11,Manchester United,38.1,38.2,SecondHalf,Pass,Unsuccessful,39,35.8,47.3
81,11,Villarreal,63.1,52.6,SecondHalf,BallTouch,Successful,7,,
81,13,Manchester United,37.4,63.7,SecondHalf,Pass,Successful,6,35.1,84.2
81,13,Manchester United,35.6,84.5,SecondHalf,BallRecovery,Successful,23,,
81,16,Manchester United,35.6,84.5,SecondHalf,Pass,Unsuccessful,23,66.6,86.8
81,17,Villarreal,28.4,10,SecondHalf,BallTouch,Successful,8,,
81,19,Manchester United,70.3,87.4,SecondHalf,TakeOn,Unsuccessful,10,,
81,19,Villarreal,29.7,12.6,SecondHalf,Tackle,Successful,3,,
81,27,Manchester United,64.9,100,SecondHalf,Pass,Successful,23,86.7,93.8
81,31,Manchester United,86.7,95.1,SecondHalf,Pass,Successful,18,74.3,94.8
81,33,Manchester United,74.3,94.8,SecondHalf,Pass,Successful,23,66,81.8
81,34,Manchester United,66,81.8,SecondHalf,Pass,Successful,6,61.4,86.2
81,38,Manchester United,59.6,79.9,SecondHalf,Pass,Successful,2,51.4,54.6
81,40,Manchester United,51.4,54.6,SecondHalf,Pass,Successful,3,64.8,48.5
81,42,Manchester United,63.8,46.6,SecondHalf,Pass,Unsuccessful,6,67.4,19.2
81,43,Villarreal,29.8,82.9,SecondHalf,BallRecovery,Successful,23,,
81,45,Villarreal,31.4,84.1,SecondHalf,Pass,Unsuccessful,23,58.4,69.3
81,47,Villarreal,59.7,68.9,SecondHalf,Foul,Successful,17,,
81,47,Manchester United,40.3,31.1,SecondHalf,Foul,Unsuccessful,3,,
81,56,Manchester United,0,0,SecondHalf,Card,Successful,3,,
82,48,Villarreal,59.8,70.5,SecondHalf,Pass,Unsuccessful,5,90.9,46.7
82,49,Manchester United,8.2,53.7,SecondHalf,KeeperPickup,Successful,1,,
82,54,Manchester United,14,50.7,SecondHalf,Pass,Successful,1,27.7,18.5
82,59,Manchester United,34.3,11.6,SecondHalf,Pass,Successful,18,38.7,2.9
83,0,Manchester United,38.7,2.9,SecondHalf,Pass,Successful,29,36.4,7.7
83,2,Manchester United,36.4,9.4,SecondHalf,Pass,Successful,18,39.1,35.8
83,6,Manchester United,45,48.4,SecondHalf,Pass,Successful,6,54.6,84.5
83,10,Manchester United,62.2,86.3,SecondHalf,Pass,Successful,23,65,96.2
83,12,Manchester United,65,96.2,SecondHalf,Pass,Successful,10,90.1,85.7
83,15,Manchester United,91.4,84.8,SecondHalf,Foul,Successful,23,,
83,15,Villarreal,8.6,15.2,SecondHalf,Foul,Unsuccessful,8,,
83,58,Villarreal,0,0,SecondHalf,Card,Successful,8,,
85,5,Manchester United,91.5,83.8,SecondHalf,Pass,Successful,18,89.3,50.1
85,9,Manchester United,84.9,51.5,SecondHalf,BallTouch,Unsuccessful,39,,
85,10,Villarreal,13.2,48.5,SecondHalf,Clearance,Successful,25,23.7,48.4
85,11,Manchester United,73.8,47.6,SecondHalf,MissedShots,Successful,10,,
85,44,Villarreal,4.4,58.1,SecondHalf,Pass,Successful,13,67.1,66.1
85,48,Villarreal,66.6,64.5,SecondHalf,Aerial,Successful,7,,
85,48,Manchester United,33.4,35.5,SecondHalf,Aerial,Unsuccessful,6,,
85,48,Villarreal,67.1,66.1,SecondHalf,Pass,Unsuccessful,7,73.6,75.1
85,54,Manchester United,33.4,20.9,SecondHalf,Pass,Successful,29,35.8,27.1
85,54,Manchester United,35.9,27.1,SecondHalf,BallRecovery,Successful,39,,
85,56,Villarreal,62.4,76.4,SecondHalf,Challenge,Unsuccessful,5,,
85,56,Manchester United,37.6,23.6,SecondHalf,TakeOn,Successful,39,,
85,57,Villarreal,56.6,66.1,SecondHalf,Challenge,Unsuccessful,19,,
85,57,Manchester United,43.4,33.9,SecondHalf,TakeOn,Successful,39,,
85,59,Manchester United,48.2,44.9,SecondHalf,Pass,Successful,39,60.4,82.1
86,3,Manchester United,80.7,76.4,SecondHalf,TakeOn,Unsuccessful,10,,
86,5,Villarreal,19.3,23.6,SecondHalf,Tackle,Successful,8,,
86,7,Villarreal,20.1,10.9,SecondHalf,BallRecovery,Successful,8,,
86,7,Villarreal,22.9,9.4,SecondHalf,BallTouch,Successful,8,,
86,9,Villarreal,29.3,6.4,SecondHalf,Pass,Unsuccessful,7,25.7,13.1
86,11,Manchester United,64.6,80.6,SecondHalf,BallRecovery,Successful,6,,
86,12,Manchester United,65.6,82.3,SecondHalf,Pass,Successful,6,71.9,89.4
86,14,Manchester United,70.6,94.1,SecondHalf,Dispossessed,Successful,23,,
86,14,Villarreal,29.4,5.9,SecondHalf,Tackle,Unsuccessful,19,,
86,15,Manchester United,69.8,93.9,SecondHalf,BallTouch,Successful,23,,
87,11,Villarreal,0,0,SecondHalf,SubstitutionOff,Successful,24,,
87,11,Villarreal,0,0,SecondHalf,SubstitutionOn,Successful,18,,
87,31,Villarreal,0,0,SecondHalf,SubstitutionOff,Successful,8,,
87,31,Villarreal,0,0,SecondHalf,SubstitutionOn,Successful,2,,
87,38,Villarreal,39.7,0,SecondHalf,Pass,Successful,2,53.5,3.4
87,41,Villarreal,53.5,3.5,SecondHalf,BallTouch,Unsuccessful,7,,
87,54,Manchester United,38,100,SecondHalf,Pass,Successful,23,41.6,87.5
87,56,Manchester United,41,85.3,SecondHalf,Pass,Unsuccessful,6,34.3,89.3
87,58,Villarreal,58.5,5.8,SecondHalf,Interception,Successful,7,,
87,58,Manchester United,34.3,89.3,SecondHalf,BallTouch,Successful,23,,
87,58,Villarreal,61.5,3.2,SecondHalf,BallRecovery,Successful,7,,
88,0,Villarreal,61.5,3.2,SecondHalf,Pass,Unsuccessful,7,91.8,30.7
88,3,Manchester United,8.8,69.6,SecondHalf,KeeperPickup,Successful,1,,
88,5,Manchester United,11.1,66.7,SecondHalf,Pass,Successful,1,26.7,23.7
88,10,Manchester United,26.7,25,SecondHalf,Pass,Successful,3,29.3,44
88,15,Manchester United,34.6,61.5,SecondHalf,Pass,Successful,39,37.7,88.4
88,16,Manchester United,37.7,88.4,SecondHalf,Pass,Successful,23,28.3,68.4
88,19,Manchester United,28,63.6,SecondHalf,Pass,Successful,2,28.6,29.2
88,22,Manchester United,28.6,29.4,SecondHalf,Pass,Successful,3,29.4,59.6
88,27,Manchester United,33.2,54.2,SecondHalf,Pass,Successful,2,32.1,33.1
88,31,Manchester United,32.2,41.2,SecondHalf,Pass,Successful,3,33,64.2
88,35,Manchester United,32.9,65.8,SecondHalf,Pass,Successful,2,29.8,45.7
88,38,Manchester United,29.8,45.7,SecondHalf,Pass,Successful,3,39.9,15.6
88,46,Manchester United,66,13.7,SecondHalf,Pass,Successful,39,90.4,84.1
88,53,Manchester United,93.3,81.7,SecondHalf,Pass,Successful,10,80.6,70.3
88,54,Manchester United,80.6,70.3,SecondHalf,Pass,Successful,23,89.3,46.3
88,55,Manchester United,91.6,47.6,SecondHalf,Aerial,Successful,6,,
88,55,Villarreal,8.4,52.4,SecondHalf,Aerial,Unsuccessful,4,,
88,56,Manchester United,89.3,46.3,SecondHalf,MissedShots,Successful,6,,
89,32,Villarreal,5.1,57.5,SecondHalf,Pass,Unsuccessful,13,65.6,71.5
89,36,Manchester United,35.2,29.9,SecondHalf,Foul,Successful,3,,
89,36,Villarreal,64.8,70.1,SecondHalf,Foul,Unsuccessful,7,,
89,53,Manchester United,36,25,SecondHalf,Pass,Successful,39,30.9,36.6
89,55,Manchester United,30.9,36.6,SecondHalf,Pass,Successful,3,32.4,66.3
89,59,Manchester United,39.4,73,SecondHalf,Pass,Successful,2,44.5,90.3
90,2,Manchester United,49.2,89.7,SecondHalf,Pass,Successful,23,58,96.3
90,3,Manchester United,58,96.3,SecondHalf,Pass,Successful,10,36.6,81.2
90,5,Manchester United,37.2,80.3,SecondHalf,Pass,Successful,2,98.9,93.9
90,10,Manchester United,97.7,92,SecondHalf,BallTouch,Unsuccessful,10,,
90,48,Villarreal,4.6,56.9,SecondHalf,Pass,Unsuccessful,13,63.6,54.6
90,52,Manchester United,33,39.1,SecondHalf,Pass,Unsuccessful,6,39.2,32.2
90,55,Villarreal,60.4,68.8,SecondHalf,Foul,Successful,23,,
90,55,Manchester United,39.6,31.2,SecondHalf,Foul,Unsuccessful,18,,
91,31,Villarreal,61.7,73.9,SecondHalf,Pass,Unsuccessful,5,90.9,34.2
91,33,Manchester United,9.8,68,SecondHalf,Aerial,Successful,23,,
91,33,Villarreal,90.2,32,SecondHalf,Aerial,Unsuccessful,4,,
91,34,Manchester United,10.5,70.2,SecondHalf,Clearance,Successful,23,1.3,78.2
91,36,Villarreal,98.5,18.5,SecondHalf,Pass,Successful,2,89.9,26.1
91,38,Villarreal,86.8,28,SecondHalf,MissedShots,Successful,4,,
92,15,Manchester United,5.1,50.7,SecondHalf,Pass,Unsuccessful,1,65.6,65.8
92,19,Villarreal,35.7,34.2,SecondHalf,Pass,Successful,25,42,33.1
92,22,Villarreal,41.9,33,SecondHalf,BallTouch,Unsuccessful,7,,
92,24,Manchester United,58.7,71.2,SecondHalf,Pass,Successful,6,56.1,91.2
92,26,Manchester United,56.4,92.4,SecondHalf,Pass,Successful,23,62,92.3
92,27,Manchester United,62,92.3,SecondHalf,Pass,Successful,10,61.3,80.5
92,29,Manchester United,60.4,71.1,SecondHalf,Pass,Successful,6,60.7,13.2
92,33,Manchester United,61.9,13.7,SecondHalf,Pass,Successful,29,80,14
92,37,Manchester United,91.5,4.6,SecondHalf,TakeOn,Unsuccessful,11,,
92,37,Villarreal,8.5,95.4,SecondHalf,Tackle,Unsuccessful,18,,
92,39,Manchester United,87,3.3,SecondHalf,Dispossessed,Successful,11,,
92,41,Villarreal,13,96.7,SecondHalf,Tackle,Unsuccessful,18,,
92,41,Manchester United,84.2,2.2,SecondHalf,BallTouch,Successful,11,,
93,2,Villarreal,10.2,100,SecondHalf,Pass,Unsuccessful,18,20.1,97.5
93,5,Villarreal,0,0,SecondHalf,End,Successful,,,
93,5,Manchester United,0,0,SecondHalf,End,Successful,,,
90,0,Villarreal,0,0,FirstPeriodOfExtraTime,Start,Successful,,,
90,0,Manchester United,0,0,FirstPeriodOfExtraTime,Start,Successful,,,
90,0,Manchester United,49.9,49.9,FirstPeriodOfExtraTime,Pass,Successful,18,39.5,55.4
90,3,Manchester United,41.1,55.4,FirstPeriodOfExtraTime,Pass,Successful,6,33.9,39.7
90,5,Manchester United,33.3,41,FirstPeriodOfExtraTime,Pass,Successful,3,34.3,72.4
90,9,Manchester United,34.8,71.7,FirstPeriodOfExtraTime,Pass,Successful,2,32.2,40
90,14,Manchester United,34.1,54.2,FirstPeriodOfExtraTime,Pass,Successful,3,35.9,76.6
90,16,Manchester United,35.9,76.6,FirstPeriodOfExtraTime,Pass,Successful,2,31.5,57.3
90,26,Manchester United,44.1,55.1,FirstPeriodOfExtraTime,Pass,Successful,3,78.1,97.8
90,32,Manchester United,89.8,89.6,FirstPeriodOfExtraTime,Pass,Successful,10,76.4,81.5
90,34,Manchester United,76.4,81.5,FirstPeriodOfExtraTime,Pass,Unsuccessful,23,95.8,43
90,35,Villarreal,3.7,56,FirstPeriodOfExtraTime,KeeperPickup,Successful,13,,
90,51,Villarreal,9.9,55.5,FirstPeriodOfExtraTime,Pass,Successful,13,21.1,25.2
90,53,Villarreal,21.1,25.2,FirstPeriodOfExtraTime,Pass,Successful,3,8.7,48.2
90,58,Villarreal,13.6,47.6,FirstPeriodOfExtraTime,Pass,Unsuccessful,13,41.9,71.1
91,0,Manchester United,60.1,25.5,FirstPeriodOfExtraTime,BallTouch,Unsuccessful,29,,
91,1,Villarreal,36,76.6,FirstPeriodOfExtraTime,Pass,Unsuccessful,18,41.2,63.3
91,3,Manchester United,58.6,38.8,FirstPeriodOfExtraTime,BallRecovery,Successful,39,,
91,7,Manchester United,60.5,74.1,FirstPeriodOfExtraTime,Pass,Successful,39,61.7,92.7
91,10,Manchester United,61.7,92.7,FirstPeriodOfExtraTime,Pass,Successful,23,61.1,81.1
91,12,Manchester United,61.4,75.3,FirstPeriodOfExtraTime,Pass,Successful,39,57.4,52.7
91,18,Manchester United,62.2,48.4,FirstPeriodOfExtraTime,Pass,Successful,6,60.2,66.6
91,22,Manchester United,63.5,71.7,FirstPeriodOfExtraTime,Pass,Successful,2,70.3,70.3
91,23,Manchester United,70.3,70.3,FirstPeriodOfExtraTime,Pass,Successful,10,64.6,77.5
91,24,Manchester United,64.6,77.5,FirstPeriodOfExtraTime,Pass,Successful,2,68.1,96
91,26,Manchester United,68.1,96,FirstPeriodOfExtraTime,Pass,Successful,23,59.4,81.5
91,29,Manchester United,58,76.4,FirstPeriodOfExtraTime,Pass,Successful,2,47.7,56.1
91,31,Manchester United,48.2,53.4,FirstPeriodOfExtraTime,Pass,Unsuccessful,3,63.2,29.5
91,34,Villarreal,36.4,71.9,FirstPeriodOfExtraTime,TakeOn,Unsuccessful,23,,
91,34,Manchester United,63.6,28.1,FirstPeriodOfExtraTime,Tackle,Unsuccessful,39,,
91,34,Villarreal,36.3,73.3,FirstPeriodOfExtraTime,BallTouch,Successful,23,,
91,37,Manchester United,65.1,48.4,FirstPeriodOfExtraTime,Pass,Successful,6,88.5,86.5
91,43,Manchester United,90.8,83.5,FirstPeriodOfExtraTime,Pass,Successful,10,78.4,70.3
91,46,Manchester United,85.5,70.8,FirstPeriodOfExtraTime,SavedShot,Successful,18,,
91,47,Villarreal,9,42.1,FirstPeriodOfExtraTime,Save,Successful,3,,
91,49,Villarreal,23.4,60.4,FirstPeriodOfExtraTime,Aerial,Successful,17,,
91,49,Manchester United,76.6,39.6,FirstPeriodOfExtraTime,Aerial,Unsuccessful,39,,
91,49,Villarreal,22.5,61.7,FirstPeriodOfExtraTime,Clearance,Successful,17,27.1,67.5
91,51,Manchester United,68.3,24.7,FirstPeriodOfExtraTime,Pass,Successful,3,64.9,56.3
91,54,Manchester United,65.1,59.1,FirstPeriodOfExtraTime,Pass,Successful,2,67.3,84.4
91,57,Manchester United,67.8,84.2,FirstPeriodOfExtraTime,Pass,Successful,23,73.4,77
91,57,Manchester United,73.4,77,FirstPeriodOfExtraTime,Pass,Successful,18,65.3,81.8
91,59,Manchester United,65.3,81.8,FirstPeriodOfExtraTime,Pass,Successful,23,58.9,66.4
92,1,Manchester United,61,66.9,FirstPeriodOfExtraTime,Pass,Unsuccessful,2,71.4,67.2
92,2,Villarreal,25.7,31.2,FirstPeriodOfExtraTime,Interception,Successful,25,,
92,3,Villarreal,29.2,35.7,FirstPeriodOfExtraTime,BallRecovery,Successful,5,,
92,5,Villarreal,29.3,36.1,FirstPeriodOfExtraTime,Pass,Successful,5,37.6,27.6
92,8,Villarreal,45.5,30.1,FirstPeriodOfExtraTime,Pass,Successful,7,51.6,41.2
92,10,Villarreal,49.2,40.3,FirstPeriodOfExtraTime,Pass,Successful,17,45.5,52.4
92,12,Villarreal,46.5,55.4,FirstPeriodOfExtraTime,Pass,Successful,5,59,89.3
92,17,Villarreal,77.3,85.1,FirstPeriodOfExtraTime,Pass,Unsuccessful,18,91.5,34.5
92,19,Manchester United,9.5,63.6,FirstPeriodOfExtraTime,Aerial,Successful,23,,
92,19,Villarreal,90.5,36.4,FirstPeriodOfExtraTime,Aerial,Unsuccessful,7,,
92,19,Manchester United,10.5,61.7,FirstPeriodOfExtraTime,Clearance,Successful,23,23,100
92,34,Villarreal,78,0,FirstPeriodOfExtraTime,Pass,Successful,2,56,6.1
92,40,Villarreal,54.1,32.1,FirstPeriodOfExtraTime,Pass,Successful,3,46.8,66.9
92,45,Villarreal,53.7,72.1,FirstPeriodOfExtraTime,Pass,Successful,4,65.6,64.2
92,47,Villarreal,66,60.6,FirstPeriodOfExtraTime,Dispossessed,Successful,17,,
92,47,Manchester United,34,39.4,FirstPeriodOfExtraTime,Tackle,Unsuccessful,7,,
92,47,Villarreal,63.3,61.1,FirstPeriodOfExtraTime,BallTouch,Successful,17,,
92,50,Villarreal,66.1,58.5,FirstPeriodOfExtraTime,Pass,Unsuccessful,5,68.7,52.5
92,50,Manchester United,33.4,52.8,FirstPeriodOfExtraTime,Interception,Successful,6,,
92,53,Villarreal,78.2,23.3,FirstPeriodOfExtraTime,Pass,Successful,2,84.4,11.4
92,56,Villarreal,84.6,11.3,FirstPeriodOfExtraTime,Pass,Successful,7,65.4,21.3
92,59,Villarreal,65.4,21.3,FirstPeriodOfExtraTime,Pass,Successful,25,69,29.2
93,0,Villarreal,69,29.2,FirstPeriodOfExtraTime,Pass,Successful,19,54.3,58.1
93,4,Villarreal,56.6,65.8,FirstPeriodOfExtraTime,Pass,Successful,3,68.1,90.9
93,6,Villarreal,65.7,95.1,FirstPeriodOfExtraTime,Pass,Successful,18,53.1,84.8
93,11,Villarreal,52.8,66.6,FirstPeriodOfExtraTime,Pass,Successful,4,41.7,51.5
93,14,Villarreal,42.3,46.9,FirstPeriodOfExtraTime,Pass,Successful,3,49.5,7.7
93,17,Villarreal,52.9,8.8,FirstPeriodOfExtraTime,Pass,Successful,25,42.9,40
93,22,Villarreal,47.1,43.4,FirstPeriodOfExtraTime,Pass,Successful,3,53.2,7.3
93,26,Villarreal,53.7,7.7,FirstPeriodOfExtraTime,Pass,Successful,25,42.3,34.3
93,30,Villarreal,43.4,34.3,FirstPeriodOfExtraTime,Pass,Successful,3,53.2,4.7
93,33,Villarreal,54.2,4.9,FirstPeriodOfExtraTime,Pass,Successful,25,56.9,20.7
93,36,Villarreal,55.3,30.6,FirstPeriodOfExtraTime,Pass,Successful,19,55,71.8
93,42,Villarreal,69.8,89.3,FirstPeriodOfExtraTime,Pass,Successful,4,75.1,96.3
93,43,Villarreal,75.1,96.3,FirstPeriodOfExtraTime,Pass,Successful,18,72.5,86.8
93,44,Villarreal,72.5,86.8,FirstPeriodOfExtraTime,Pass,Successful,23,61.5,91.2
93,49,Villarreal,66.6,75.9,FirstPeriodOfExtraTime,Pass,Successful,4,72.8,67
93,50,Villarreal,75.5,61.2,FirstPeriodOfExtraTime,Pass,Unsuccessful,19,82.5,56.1
93,51,Manchester United,17.9,42.7,FirstPeriodOfExtraTime,Interception,Successful,3,,
93,52,Manchester United,22.6,44.7,FirstPeriodOfExtraTime,BallRecovery,Successful,3,,
93,52,Manchester United,23.6,42.9,FirstPeriodOfExtraTime,Pass,Unsuccessful,3,24.4,42.1
93,52,Villarreal,77.5,53.6,FirstPeriodOfExtraTime,BlockedPass,Successful,23,,
93,57,Manchester United,40.6,34.8,FirstPeriodOfExtraTime,TakeOn,Unsuccessful,18,,
93,57,Villarreal,59.4,65.2,FirstPeriodOfExtraTime,Tackle,Unsuccessful,5,,
93,57,Manchester United,35.4,36.7,FirstPeriodOfExtraTime,BallTouch,Successful,18,,
93,58,Villarreal,51.3,65.5,FirstPeriodOfExtraTime,BallRecovery,Successful,19,,
93,59,Villarreal,51.3,65.5,FirstPeriodOfExtraTime,Pass,Successful,19,51.7,70.5
94,0,Villarreal,51.7,70.5,FirstPeriodOfExtraTime,Pass,Successful,18,46.6,53
94,2,Villarreal,46.6,53,FirstPeriodOfExtraTime,Pass,Successful,25,55.6,27.9
94,6,Villarreal,72.5,18,FirstPeriodOfExtraTime,Pass,Successful,2,76.3,3.5
94,11,Villarreal,76.9,20.3,FirstPeriodOfExtraTime,Pass,Successful,7,85.2,41.9
94,12,Villarreal,85.6,40.9,FirstPeriodOfExtraTime,SavedShot,Successful,17,,
94,12,Manchester United,13.2,58.1,FirstPeriodOfExtraTime,Save,Successful,3,,
94,14,Manchester United,12.1,54.5,FirstPeriodOfExtraTime,BallRecovery,Successful,29,,
94,14,Manchester United,12.1,54.5,FirstPeriodOfExtraTime,Pass,Unsuccessful,29,42.4,90.9
94,17,Villarreal,56.8,6.8,FirstPeriodOfExtraTime,Aerial,Successful,3,,
94,17,Manchester United,43.2,93.2,FirstPeriodOfExtraTime,Aerial,Unsuccessful,10,,
94,17,Villarreal,56.1,4.4,FirstPeriodOfExtraTime,Pass,Unsuccessful,3,60.8,0
94,42,Manchester United,40.4,100,FirstPeriodOfExtraTime,Pass,Successful,23,33.8,80.3
94,43,Manchester United,33.8,80.3,FirstPeriodOfExtraTime,Pass,Successful,2,30.1,52.7
94,44,Manchester United,30.1,52.7,FirstPeriodOfExtraTime,Pass,Successful,3,35.1,76.9
94,48,Manchester United,36.7,77,FirstPeriodOfExtraTime,Pass,Successful,2,41.1,94.2
94,53,Manchester United,41.7,92.6,FirstPeriodOfExtraTime,Pass,Successful,23,37.5,71.4
94,55,Manchester United,36.8,69.1,FirstPeriodOfExtraTime,Pass,Successful,2,32.5,42.5
94,58,Manchester United,37.6,31,FirstPeriodOfExtraTime,Pass,Successful,3,44.4,11.6
95,2,Manchester United,57.3,7.7,FirstPeriodOfExtraTime,TakeOn,Unsuccessful,39,,
95,2,Villarreal,42.7,92.3,FirstPeriodOfExtraTime,Tackle,Successful,17,,
95,19,Manchester United,65,0,FirstPeriodOfExtraTime,Pass,Unsuccessful,29,76.9,5.5
95,22,Villarreal,22.2,95.7,FirstPeriodOfExtraTime,BallRecovery,Successful,4,,
95,22,Villarreal,22.2,95.7,FirstPeriodOfExtraTime,Pass,Successful,4,44.1,93.9
95,23,Villarreal,44.1,93.9,FirstPeriodOfExtraTime,BallTouch,Unsuccessful,17,,
95,26,Manchester United,47.5,30.4,FirstPeriodOfExtraTime,BallRecovery,Successful,2,,
95,28,Manchester United,53.5,50.3,FirstPeriodOfExtraTime,Pass,Successful,2,61.2,95.3
95,34,Manchester United,67.6,94.5,FirstPeriodOfExtraTime,Pass,Successful,23,66,86.3
95,36,Manchester United,65.9,79.7,FirstPeriodOfExtraTime,Pass,Successful,10,54,41.8
95,39,Manchester United,52.8,40,FirstPeriodOfExtraTime,Pass,Successful,3,60,19.8
95,43,Manchester United,63.6,17.1,FirstPeriodOfExtraTime,Pass,Successful,29,54.6,43.4
95,46,Manchester United,54.6,43.4,FirstPeriodOfExtraTime,Pass,Successful,3,60.5,23.1
95,49,Manchester United,60.9,18.5,FirstPeriodOfExtraTime,Pass,Successful,29,69.9,5.9
95,50,Manchester United,69.9,5.9,FirstPeriodOfExtraTime,Pass,Successful,11,70.7,15.6
95,50,Manchester United,70.7,15.6,FirstPeriodOfExtraTime,Pass,Unsuccessful,39,76.8,14.1
95,51,Villarreal,26,93.3,FirstPeriodOfExtraTime,Pass,Unsuccessful,4,38.1,91.4
95,53,Manchester United,64.6,10.3,FirstPeriodOfExtraTime,Pass,Successful,29,71.7,5.6
95,58,Manchester United,54.7,7.3,FirstPeriodOfExtraTime,Pass,Successful,18,31.2,28.2
96,6,Manchester United,34.7,45.7,FirstPeriodOfExtraTime,Pass,Successful,3,37.8,25
96,8,Manchester United,38.2,25.2,FirstPeriodOfExtraTime,Pass,Unsuccessful,18,73.8,53.1
